player_id,monthly_spend,monthly_sessions,segment
5016,5.32,10,minnow
5017,1.47,10,minnow
5018,1.08,6,minnow
5019,0.69,8,minnow
5020,5.54,7,minnow
5021,6.63,7,minnow
5022,0.21,8,minnow
5023,20.92,8,minnow
5024,0.5,5,minnow
5025,6.18,11,minnow
5026,0.5,7,minnow
5027,1.59,11,minnow
5028,0.43,5,minnow
5029,1.42,7,minnow
5030,2.41,16,minnow
5031,0.53,8,minnow
5032,5.49,6,minnow
5033,6.77,6,minnow
5034,252.05,47,whale
5035,14.67,9,minnow
5036,21.81,9,minnow
5037,0.2,16,minnow
5038,0.14,5,minnow
5039,2.06,8,minnow
5040,57.91,23,dolphin
5041,173.99,55,whale
5042,1.11,8,minnow
5043,1.3,11,minnow
5044,7.93,12,minnow
5045,2.42,3,minnow
5046,2.52,6,minnow
5047,9.17,8,minnow
5048,255.91,52,whale
5049,26.77,30,dolphin
5050,66.06,35,dolphin
5051,0.17,14,minnow
5052,18.53,12,minnow
5053,0.73,4,minnow
5054,48.54,27,dolphin
5055,29.13,25,dolphin
5056,8.72,8,minnow
5057,1.01,8,minnow
5058,1.53,11,minnow
5059,1.74,9,minnow
5060,11.24,2,minnow
5061,6.34,4,minnow
5062,32.2,31,dolphin
5063,43.7,23,dolphin
5064,0.86,3,minnow
5065,7.1,15,minnow
5066,6.96,9,minnow
5067,2.85,3,minnow
5068,14.98,8,minnow
5069,7.28,10,minnow
5070,1.32,14,minnow
5071,2.64,7,minnow
5072,1.9,7,minnow
5073,1.04,13,minnow
5074,2.9,9,minnow
5075,0.42,8,minnow
5076,7.09,2,minnow
5077,31.39,26,dolphin
5078,3.6,12,minnow
5079,15.09,6,minnow
5080,4.26,10,minnow
5081,0.65,2,minnow
5082,82.38,21,dolphin
5083,0.07,7,minnow
5084,3.38,8,minnow
5085,0.97,5,minnow
5086,41.71,23,dolphin
5087,4.69,8,minnow
5088,198.1,45,whale
5089,3.52,7,minnow
5090,0.98,7,minnow
5091,0.22,5,minnow
5092,19.5,10,minnow
5093,0.87,6,minnow
5094,1.7,10,minnow
5095,23.69,3,minnow
5096,17.91,10,minnow
5097,1.25,8,minnow
5098,1.61,5,minnow
5099,0.2,7,minnow
5100,0.12,6,minnow
5101,11.27,11,minnow
5102,13.44,7,minnow
5103,5.88,15,minnow
5104,4.48,10,minnow
5105,1.07,7,minnow
5106,34.78,26,dolphin
5107,0.19,9,minnow
5108,1.57,7,minnow
5109,4.29,6,minnow
5110,3.32,5,minnow
5111,3.31,8,minnow
5112,1.45,8,minnow
5113,7.89,7,minnow
5114,0.47,7,minnow
5115,2.64,9,minnow
5116,6.63,9,minnow
5117,1.95,18,minnow
5118,3.35,8,minnow
5119,4.69,6,minnow
5120,0.2,12,minnow
5121,0.23,10,minnow
5122,4.11,3,minnow
5123,1.25,5,minnow
5124,1.38,4,minnow
5125,8.25,5,minnow
5126,0.68,13,minnow
5127,0.07,9,minnow
5128,47.05,27,dolphin
5129,23.01,10,minnow
5130,22.54,12,minnow
5131,0.55,6,minnow
5132,2.93,15,minnow
5133,0.44,9,minnow
5134,3.02,8,minnow
5135,1.9,8,minnow
5136,0.59,6,minnow
5137,7.43,11,minnow
5138,2.19,3,minnow
5139,52.26,21,dolphin
5140,3.81,5,minnow
5141,0.06,6,minnow
5142,0.18,6,minnow
5143,94.92,20,dolphin
5144,1.87,8,minnow
5145,4.87,6,minnow
5146,3.37,6,minnow
5147,32.01,31,dolphin
5148,0.16,7,minnow
5149,27.85,27,dolphin
5150,24.94,9,minnow
5151,3.35,7,minnow
5152,6.43,8,minnow
5153,1.84,10,minnow
5154,0.22,8,minnow
5155,8.4,8,minnow
5156,4.93,8,minnow
5157,5.09,4,minnow
5158,7.18,8,minnow
5159,1.26,8,minnow
5160,36.21,15,dolphin
5161,3.36,7,minnow
5162,7.9,3,minnow
5163,2.15,10,minnow
5164,17.82,5,minnow
5165,3.92,10,minnow
5166,2.9,10,minnow
5167,22.91,9,minnow
5168,0.21,9,minnow
5169,2.12,11,minnow
5170,1.25,8,minnow
5171,6.04,2,minnow
5172,5.5,12,minnow
5173,3.26,6,minnow
5174,1.06,4,minnow
5175,3.19,15,minnow
5176,5.57,9,minnow
5177,2.5,5,minnow
5178,19.53,9,minnow
5179,8.84,9,minnow
5180,3.42,9,minnow
5181,0.08,9,minnow
5182,2.34,6,minnow
5183,9.1,2,minnow
5184,2.12,9,minnow
5185,5.39,4,minnow
5186,2.32,10,minnow
5187,4.82,11,minnow
5188,31.24,10,dolphin
5189,11.69,9,minnow
5190,0.42,5,minnow
5191,0.23,13,minnow
5192,6.74,4,minnow
5193,21.51,10,minnow
5194,0.23,6,minnow
5195,2.37,12,minnow
5196,147.99,56,whale
5197,2.16,7,minnow
5198,188.93,49,whale
5199,0.89,8,minnow
5200,1.18,8,minnow
5201,1.08,7,minnow
5202,0.43,11,minnow
5203,0.22,7,minnow
5204,2.33,8,minnow
5205,4.19,8,minnow
5206,1.05,7,minnow
5207,1.55,7,minnow
5208,33.57,26,dolphin
5209,15.72,6,minnow
5210,2.19,11,minnow
5211,6.6,5,minnow
5212,0.24,2,minnow
5213,5.11,8,minnow
5214,3.0,7,minnow
5215,1.82,6,minnow
5216,3.5,8,minnow
5217,2.7,9,minnow
5218,0.41,5,minnow
5219,48.8,14,dolphin
5220,15.2,5,minnow
5221,1.79,3,minnow
5222,0.2,3,minnow
5223,0.07,8,minnow
5224,82.07,25,dolphin
5225,2.51,12,minnow
5226,11.25,10,minnow
5227,0.73,10,minnow
5228,2.03,10,minnow
5229,2.2,11,minnow
5230,4.89,3,minnow
5231,3.83,9,minnow
5232,0.76,9,minnow
5233,0.75,9,minnow
5234,2.91,5,minnow
5235,0.2,9,minnow
5236,0.89,6,minnow
5237,2.59,8,minnow
5238,6.27,7,minnow
5239,36.8,38,dolphin
5240,1.55,6,minnow
5241,3.52,8,minnow
5242,0.17,6,minnow
5243,5.67,5,minnow
5244,0.77,10,minnow
5245,2.03,8,minnow
5246,7.11,6,minnow
5247,7.6,4,minnow
5248,0.32,10,minnow
5249,11.98,3,minnow
5250,3.12,9,minnow
5251,25.22,20,dolphin
5252,34.42,19,dolphin
5253,43.37,26,dolphin
5254,0.34,7,minnow
5255,6.32,4,minnow
5256,0.27,8,minnow
5257,26.64,23,dolphin
5258,33.45,31,dolphin
5259,15.88,8,minnow
5260,1.68,5,minnow
5261,7.93,8,minnow
5262,1.37,10,minnow
5263,3.39,7,minnow
5264,2.86,9,minnow
5265,0.14,7,minnow
5266,0.91,5,minnow
5267,125.63,30,dolphin
5268,2.89,3,minnow
5269,4.29,5,minnow
5270,3.27,10,minnow
5271,1.72,11,minnow
5272,3.52,8,minnow
5273,1.73,12,minnow
5274,0.09,7,minnow
5275,11.68,6,minnow
5276,43.84,16,dolphin
5277,0.52,8,minnow
5278,1.72,6,minnow
5279,36.6,27,dolphin
5280,0.97,5,minnow
5281,6.17,5,minnow
5282,3371.37,54,whale
5283,9.13,12,minnow
5284,3.71,3,minnow
5285,13.61,10,minnow
5286,11.51,5,minnow
5287,1.15,11,minnow
5288,0.21,7,minnow
5289,8.59,10,minnow
5290,10.92,10,minnow
5291,2.06,6,minnow
5292,46.17,17,dolphin
5293,33.5,19,dolphin
5294,11.46,6,minnow
5295,2.13,5,minnow
5296,0.12,10,minnow
5297,2.51,7,minnow
5298,0.18,7,minnow
5299,0.08,7,minnow
5300,9.35,7,minnow
5301,21.66,12,minnow
5302,0.15,13,minnow
5303,2.2,5,minnow
5304,3.23,7,minnow
5305,2.08,9,minnow
5306,0.37,5,minnow
5307,27.93,33,dolphin
5308,0.38,12,minnow
5309,0.15,9,minnow
5310,0.37,3,minnow
5311,7.17,8,minnow
5312,2.17,10,minnow
5313,0.97,4,minnow
5314,7.72,9,minnow
5315,5.65,9,minnow
5316,0.08,9,minnow
5317,7.6,6,minnow
5318,21.98,8,minnow
5319,2.73,6,minnow
5320,2.28,10,minnow
5321,68.73,27,dolphin
5322,1.07,8,minnow
5323,2.55,12,minnow
5324,5.64,11,minnow
5325,3.59,7,minnow
5326,2.15,8,minnow
5327,3.83,10,minnow
5328,40.87,23,dolphin
5329,12.09,7,minnow
5330,2.95,4,minnow
5331,0.83,12,minnow
5332,1.03,12,minnow
5333,15.19,5,minnow
5334,0.26,12,minnow
5335,155.26,41,whale
5336,3.16,1,minnow
5337,0.37,9,minnow
5338,4.44,4,minnow
5339,0.92,4,minnow
5340,1.7,12,minnow
5341,0.3,9,minnow
5342,2.27,4,minnow
5343,0.11,9,minnow
5344,1.27,7,minnow
5345,0.88,12,minnow
5346,1.49,7,minnow
5347,0.98,9,minnow
5348,3.51,3,minnow
5349,13.75,9,minnow
5350,5.91,7,minnow
5351,26.54,27,dolphin
5352,1.5,6,minnow
5353,5.58,10,minnow
5354,5.95,8,minnow
5355,20.96,6,minnow
5356,1.03,4,minnow
5357,11.73,9,minnow
5358,0.84,7,minnow
5359,1.33,3,minnow
5360,1.87,12,minnow
5361,6.86,8,minnow
5362,0.58,9,minnow
5363,0.73,5,minnow
5364,1.18,9,minnow
5365,3.59,13,minnow
5366,0.74,5,minnow
5367,5.07,10,minnow
5368,1.87,5,minnow
5369,9.51,3,minnow
5370,3.67,12,minnow
5371,54.78,34,dolphin
5372,4.03,7,minnow
5373,0.47,6,minnow
5374,2.36,7,minnow
5375,3.43,11,minnow
5376,0.78,7,minnow
5377,37.61,23,dolphin
5378,2.02,11,minnow
5379,1.18,6,minnow
5380,4.44,6,minnow
5381,0.78,5,minnow
5382,15.58,8,minnow
5383,11.3,11,minnow
5384,4.09,9,minnow
5385,8.55,7,minnow
5386,1.49,4,minnow
5387,0.3,6,minnow
5388,1.97,7,minnow
5389,1.49,13,minnow
5390,0.13,7,minnow
5391,0.61,5,minnow
5392,0.46,5,minnow
5393,0.62,3,minnow
5394,28.03,13,dolphin
5395,7.53,8,minnow
5396,15.55,11,minnow
5397,7.5,3,minnow
5398,18.78,9,minnow
5399,3.47,12,minnow
5400,37.53,20,dolphin
5401,0.46,9,minnow
5402,2.98,9,minnow
5403,0.64,12,minnow
5404,24.21,8,minnow
5405,6.5,7,minnow
5406,22.17,5,minnow
5407,0.35,8,minnow
5408,1.27,9,minnow
5409,0.19,11,minnow
5410,5.92,6,minnow
5411,1.67,10,minnow
5412,11.12,10,minnow
5413,3.49,4,minnow
5414,0.11,5,minnow
5415,0.23,8,minnow
5416,3.79,12,minnow
5417,6.99,11,minnow
5418,0.1,3,minnow
5419,2.91,6,minnow
5420,0.65,13,minnow
5421,0.56,8,minnow
5422,1.16,13,minnow
5423,4.05,10,minnow
5424,1.07,6,minnow
5425,0.14,9,minnow
5426,3.99,5,minnow
5427,1.89,8,minnow
5428,0.74,16,minnow
5429,2.03,8,minnow
5430,1.9,7,minnow
5431,3.56,10,minnow
5432,2.23,8,minnow
5433,4.33,7,minnow
5434,3.07,7,minnow
5435,12.32,10,minnow
5436,41.91,24,dolphin
5437,3.24,11,minnow
5438,1.23,11,minnow
5439,0.33,8,minnow
5440,9.34,7,minnow
5441,0.78,9,minnow
5442,142.04,59,whale
5443,283.35,51,whale
5444,2.36,5,minnow
5445,0.23,11,minnow
5446,9.45,7,minnow
5447,95.4,24,dolphin
5448,0.41,5,minnow
5449,69.19,17,dolphin
5450,0.17,10,minnow
5451,0.32,8,minnow
5452,5.44,6,minnow
5453,16.89,7,minnow
5454,2.99,5,minnow
5455,6.81,5,minnow
5456,19.43,9,minnow
5457,23.39,3,minnow
5458,1.23,13,minnow
5459,0.83,6,minnow
5460,17.92,7,minnow
5461,6.87,6,minnow
5462,8.52,6,minnow
5463,1.15,13,minnow
5464,9.22,8,minnow
5465,0.58,12,minnow
5466,4.93,5,minnow
5467,3.97,9,minnow
5468,4.01,6,minnow
5469,11.59,7,minnow
5470,0.65,5,minnow
5471,9.81,7,minnow
5472,3.43,7,minnow
5473,0.94,13,minnow
5474,0.4,3,minnow
5475,68.16,19,dolphin
5476,2.97,6,minnow
5477,1.88,11,minnow
5478,0.53,6,minnow
5479,18.95,10,minnow
5480,16.74,12,minnow
5481,12.3,7,minnow
5482,3.01,2,minnow
5483,11.05,6,minnow
5484,0.89,8,minnow
5485,4.7,8,minnow
5486,3.04,5,minnow
5487,5.09,10,minnow
5488,0.18,7,minnow
5489,66.12,26,dolphin
5490,44.24,24,dolphin
5491,0.53,7,minnow
5492,8.36,2,minnow
5493,0.31,8,minnow
5494,3.8,3,minnow
5495,0.1,7,minnow
5496,2.08,6,minnow
5497,1.52,7,minnow
5498,21.13,12,minnow
5499,47.92,27,dolphin
5500,49.68,20,dolphin
5501,21.18,9,minnow
5502,3.79,6,minnow
5503,6.18,11,minnow
5504,6.13,8,minnow
5505,0.5,10,minnow
5506,20.77,6,minnow
5507,10.02,7,minnow
5508,10.79,9,minnow
5509,0.09,8,minnow
5510,6.85,13,minnow
5511,16.59,7,minnow
5512,3.24,6,minnow
5513,1.49,5,minnow
5514,0.38,5,minnow
5515,0.33,8,minnow
5516,4.25,7,minnow
5517,2.28,7,minnow
5518,2.23,12,minnow
5519,38.33,30,dolphin
5520,0.45,8,minnow
5521,1.91,8,minnow
5522,49.93,25,dolphin
5523,2.02,6,minnow
5524,3.69,9,minnow
5525,2.51,12,minnow
5526,10.27,3,minnow
5527,0.12,8,minnow
5528,2.4,1,minnow
5529,3.62,4,minnow
5530,0.67,2,minnow
5531,5.75,9,minnow
5532,11.68,10,minnow
5533,6.84,8,minnow
5534,57.22,22,dolphin
5535,1.66,13,minnow
5536,7.37,6,minnow
5537,7.11,7,minnow
5538,2.28,5,minnow
5539,20.36,11,minnow
5540,5.27,7,minnow
5541,0.49,13,minnow
5542,11.03,14,minnow
5543,1.49,6,minnow
5544,1.98,10,minnow
5545,2.23,11,minnow
5546,10.77,11,minnow
5547,18.66,10,minnow
5548,2.57,7,minnow
5549,2.35,8,minnow
5550,0.13,14,minnow
5551,1.07,9,minnow
5552,0.73,7,minnow
5553,5.46,8,minnow
5554,2.8,9,minnow
5555,0.78,8,minnow
5556,4.24,10,minnow
5557,2.98,14,minnow
5558,0.06,11,minnow
5559,19.54,10,minnow
5560,16.73,5,minnow
5561,2.27,5,minnow
5562,5.84,7,minnow
5563,1.97,8,minnow
5564,0.25,9,minnow
5565,105.84,19,dolphin
5566,11.02,8,minnow
5567,14.95,5,minnow
5568,2.11,10,minnow
5569,20.12,6,minnow
5570,0.37,9,minnow
5571,2.24,3,minnow
5572,10.84,5,minnow
5573,1.22,8,minnow
5574,14.26,5,minnow
5575,5.4,8,minnow
5576,4.64,6,minnow
5577,1.05,7,minnow
5578,6.34,5,minnow
5579,73.12,27,dolphin
5580,4.39,7,minnow
5581,8.08,4,minnow
5582,10.23,5,minnow
5583,0.53,5,minnow
5584,2.69,6,minnow
5585,2.56,4,minnow
5586,0.11,9,minnow
5587,11.73,12,minnow
5588,0.75,7,minnow
5589,9.85,13,minnow
5590,0.99,10,minnow
5591,87.13,24,dolphin
5592,2.13,5,minnow
5593,71.8,24,dolphin
5594,2.52,11,minnow
5595,3.05,12,minnow
5596,40.71,21,dolphin
5597,0.76,7,minnow
5598,3.6,7,minnow
5599,7.87,8,minnow
5600,6.33,9,minnow
5601,3.56,7,minnow
5602,2.86,5,minnow
5603,12.86,5,minnow
5604,4.41,6,minnow
5605,15.58,7,minnow
5606,6.22,8,minnow
5607,9.4,16,minnow
5608,20.36,7,minnow
5609,2.02,5,minnow
5610,19.5,8,minnow
5611,2.58,9,minnow
5612,0.35,11,minnow
5613,1.96,11,minnow
5614,1.04,9,minnow
5615,6.05,8,minnow
5616,2.1,9,minnow
5617,4.07,6,minnow
5618,16.82,8,minnow
5619,35.77,24,dolphin
5620,5.3,10,minnow
5621,18.86,6,minnow
5622,2.5,10,minnow
5623,0.27,8,minnow
5624,0.5,14,minnow
5625,2.43,9,minnow
5626,11.86,13,minnow
5627,2.44,7,minnow
5628,22.14,8,minnow
5629,62.22,21,dolphin
5630,0.8,7,minnow
5631,99.46,28,dolphin
5632,0.24,9,minnow
5633,63.95,28,dolphin
5634,3.15,5,minnow
5635,2.29,9,minnow
5636,3.28,6,minnow
5637,0.92,13,minnow
5638,36.69,32,dolphin
5639,1.1,7,minnow
5640,1.35,8,minnow
5641,0.37,6,minnow
5642,1.03,11,minnow
5643,1.08,5,minnow
5644,0.97,11,minnow
5645,2.51,7,minnow
5646,0.56,9,minnow
5647,42.57,31,dolphin
5648,2.6,7,minnow
5649,6.04,11,minnow
5650,13.18,8,minnow
5651,84.77,22,dolphin
5652,14.24,8,minnow
5653,2.23,7,minnow
5654,0.6,10,minnow
5655,5.7,12,minnow
5656,18.17,12,minnow
5657,4.17,8,minnow
5658,3.69,7,minnow
5659,4.67,9,minnow
5660,0.17,6,minnow
5661,4.2,9,minnow
5662,10.71,14,minnow
5663,3.09,6,minnow
5664,20.04,6,minnow
5665,21.14,9,minnow
5666,1.48,5,minnow
5667,6.73,8,minnow
5668,3.56,5,minnow
5669,0.13,8,minnow
5670,2.46,5,minnow
5671,0.64,9,minnow
5672,4.11,10,minnow
5673,9.9,12,minnow
5674,2.34,13,minnow
5675,0.79,9,minnow
5676,4.83,5,minnow
5677,165.66,37,whale
5678,0.1,8,minnow
5679,4.82,7,minnow
5680,1.39,5,minnow
5681,1.68,10,minnow
5682,2.81,5,minnow
5683,1.91,4,minnow
5684,8.7,8,minnow
5685,2.25,8,minnow
5686,0.1,8,minnow
5687,25.73,29,dolphin
5688,20.22,4,minnow
5689,1.26,10,minnow
5690,3.6,4,minnow
5691,23.29,13,minnow
5692,17.34,6,minnow
5693,29.13,21,dolphin
5694,6.04,9,minnow
5695,11.37,7,minnow
5696,31.63,18,dolphin
5697,1.92,4,minnow
5698,6.72,10,minnow
5699,0.11,5,minnow
5700,0.27,15,minnow
5701,7.39,14,minnow
5702,9.43,5,minnow
5703,1.79,9,minnow
5704,1.26,6,minnow
5705,1.88,7,minnow
5706,4.51,7,minnow
5707,0.08,6,minnow
5708,6.99,9,minnow
5709,3.5,3,minnow
5710,4.93,5,minnow
5711,2.72,9,minnow
5712,0.36,5,minnow
5713,0.57,6,minnow
5714,38.0,24,dolphin
5715,1.19,5,minnow
5716,12.09,5,minnow
5717,0.59,13,minnow
5718,3.24,6,minnow
5719,1.64,9,minnow
5720,2.1,6,minnow
5721,1.93,8,minnow
5722,33.46,26,dolphin
5723,72.53,23,dolphin
5724,4.86,6,minnow
5725,1.72,4,minnow
5726,0.4,6,minnow
5727,0.35,6,minnow
5728,33.75,34,dolphin
5729,0.32,8,minnow
5730,1.64,10,minnow
5731,4.26,7,minnow
5732,0.05,7,minnow
5733,0.45,12,minnow
5734,0.39,13,minnow
5735,1.14,7,minnow
5736,5.02,8,minnow
5737,17.19,11,minnow
5738,1.15,10,minnow
5739,1.59,9,minnow
5740,2.74,9,minnow
5741,0.91,9,minnow
5742,6.48,10,minnow
5743,6.81,7,minnow
5744,0.04,6,minnow
5745,9.24,7,minnow
5746,4.07,11,minnow
5747,5.02,9,minnow
5748,21.92,9,minnow
5749,0.19,10,minnow
5750,0.45,8,minnow
5751,2.97,11,minnow
5752,0.08,7,minnow
5753,2.37,11,minnow
5754,12.85,16,minnow
5755,6.26,9,minnow
5756,3.77,11,minnow
5757,2.29,9,minnow
5758,1.67,3,minnow
5759,1.53,5,minnow
5760,4.79,6,minnow
5761,0.28,6,minnow
5762,34.5,22,dolphin
5763,1.02,6,minnow
5764,8.1,11,minnow
5765,3.78,12,minnow
5766,0.52,10,minnow
5767,26.27,20,dolphin
5768,18.73,6,minnow
5769,0.27,6,minnow
5770,2.95,8,minnow
5771,4.63,6,minnow
5772,0.12,6,minnow
5773,0.11,3,minnow
5774,0.87,4,minnow
5775,0.41,5,minnow
5776,0.63,13,minnow
5777,0.41,10,minnow
5778,2.73,6,minnow
5779,0.8,8,minnow
5780,19.73,10,minnow
5781,4.43,9,minnow
5782,11.83,13,minnow
5783,0.22,3,minnow
5784,1.22,10,minnow
5785,4.13,6,minnow
5786,6.85,6,minnow
5787,1.18,3,minnow
5788,1.49,7,minnow
5789,1.77,5,minnow
5790,2.06,7,minnow
5791,105.92,20,dolphin
5792,5.48,6,minnow
5793,3.54,9,minnow
5794,0.44,4,minnow
5795,0.46,8,minnow
5796,2.36,11,minnow
5797,20.26,10,minnow
5798,2.41,9,minnow
5799,2.59,11,minnow
5800,1.01,10,minnow
5801,0.2,11,minnow
5802,6.68,3,minnow
5803,2.21,9,minnow
5804,6.78,7,minnow
5805,4.25,6,minnow
5806,0.71,10,minnow
5807,4.76,2,minnow
5808,0.42,7,minnow
5809,4.7,8,minnow
5810,3.0,12,minnow
5811,39.05,25,dolphin
5812,0.83,7,minnow
5813,0.4,8,minnow
5814,1.71,8,minnow
5815,8.8,7,minnow
5816,0.04,9,minnow
5817,13.48,10,minnow
5818,2.38,7,minnow
5819,0.53,4,minnow
5820,1.84,9,minnow
5821,1.01,6,minnow
5822,0.47,11,minnow
5823,0.15,8,minnow
5824,10.68,11,minnow
5825,1.36,12,minnow
5826,1.77,7,minnow
5827,12.83,5,minnow
5828,3.63,8,minnow
5829,0.27,9,minnow
5830,9.74,5,minnow
5831,35.66,22,dolphin
5832,7.43,9,minnow
5833,0.83,8,minnow
5834,0.31,5,minnow
5835,0.78,5,minnow
5836,3.92,12,minnow
5837,32.53,25,dolphin
5838,0.99,3,minnow
5839,1.18,5,minnow
5840,17.02,12,minnow
5841,1.66,9,minnow
5842,51.54,22,dolphin
5843,2.62,21,minnow
5844,21.51,8,minnow
5845,6.13,4,minnow
5846,10.29,13,minnow
5847,2.5,6,minnow
5848,2.78,4,minnow
5849,6.49,8,minnow
5850,11.91,7,minnow
5851,7.7,12,minnow
5852,0.2,11,minnow
5853,5.01,10,minnow
5854,1.16,6,minnow
5855,1.39,8,minnow
5856,6.9,8,minnow
5857,50.23,30,dolphin
5858,2.29,10,minnow
5859,77.99,25,dolphin
5860,0.57,13,minnow
5861,23.83,8,minnow
5862,6.61,9,minnow
5863,4.64,5,minnow
5864,30.36,34,dolphin
5865,1.2,10,minnow
5866,25.64,16,dolphin
5867,2.38,5,minnow
5868,1.19,4,minnow
5869,0.4,6,minnow
5870,41.95,27,dolphin
5871,20.61,10,minnow
5872,1.55,6,minnow
5873,7.95,8,minnow
5874,4.07,12,minnow
5875,1.89,6,minnow
5876,15.54,13,minnow
5877,1.22,9,minnow
5878,0.1,5,minnow
5879,5.03,5,minnow
5880,3.69,12,minnow
5881,1.29,8,minnow
5882,0.8,8,minnow
5883,0.27,6,minnow
5884,1.86,14,minnow
5885,0.82,10,minnow
5886,15.53,9,minnow
5887,7.59,7,minnow
5888,1.53,7,minnow
5889,7.66,9,minnow
5890,2.8,11,minnow
5891,2.16,10,minnow
5892,3.04,12,minnow
5893,56.49,23,dolphin
5894,9.3,3,minnow
5895,2.06,6,minnow
5896,13.88,8,minnow
5897,13.1,13,minnow
5898,5.03,8,minnow
5899,1.96,8,minnow
5900,1.77,11,minnow
5901,0.59,3,minnow
5902,4.43,5,minnow
5903,1.25,7,minnow
5904,1.65,8,minnow
5905,9.01,5,minnow
5906,49.38,30,dolphin
5907,6.04,5,minnow
5908,2.81,13,minnow
5909,3.22,9,minnow
5910,20.51,10,minnow
5911,6.17,13,minnow
5912,4.53,7,minnow
5913,5.07,5,minnow
5914,0.34,8,minnow
5915,6.2,7,minnow
5916,0.82,14,minnow
5917,6.24,7,minnow
5918,1.02,5,minnow
5919,8.55,10,minnow
5920,2.6,7,minnow
5921,0.53,3,minnow
5922,2.09,10,minnow
5923,113.23,25,dolphin
5924,0.09,9,minnow
5925,4.33,12,minnow
5926,0.66,10,minnow
5927,30.05,26,dolphin
5928,12.26,8,minnow
5929,4.47,11,minnow
5930,14.41,7,minnow
5931,4.91,10,minnow
5932,3.35,5,minnow
5933,1.27,11,minnow
5934,1.86,11,minnow
5935,1.58,10,minnow
5936,3.38,12,minnow
5937,0.16,5,minnow
5938,17.24,11,minnow
5939,74.81,27,dolphin
5940,1.66,14,minnow
5941,21.76,5,minnow
5942,2.68,6,minnow
5943,1.27,2,minnow
5944,1.8,12,minnow
5945,3.81,9,minnow
5946,1.05,4,minnow
5947,8.76,4,minnow
5948,1.45,13,minnow
5949,0.6,7,minnow
5950,3.22,9,minnow
5951,1.09,6,minnow
5952,1.97,6,minnow
5953,3.04,8,minnow
5954,0.39,5,minnow
5955,34.27,27,dolphin
5956,12.19,3,minnow
5957,1.21,5,minnow
5958,3.22,3,minnow
5959,9.18,6,minnow
5960,4.64,5,minnow
5961,67.21,31,dolphin
5962,2.27,8,minnow
5963,22.25,14,minnow
5964,0.39,9,minnow
5965,0.5,4,minnow
5966,49.16,21,dolphin
5967,1.66,4,minnow
5968,0.51,11,minnow
5969,3.08,9,minnow
5970,25.09,16,dolphin
5971,0.98,9,minnow
5972,3.11,10,minnow
5973,0.17,9,minnow
5974,1.57,4,minnow
5975,16.37,9,minnow
5976,0.95,7,minnow
5977,0.43,5,minnow
5978,0.96,5,minnow
5979,1.25,8,minnow
5980,11.29,11,minnow
5981,6.1,7,minnow
5982,8.3,5,minnow
5983,3.47,6,minnow
5984,1.23,6,minnow
5985,0.96,7,minnow
5986,6.63,9,minnow
5987,42.2,23,dolphin
5988,0.74,8,minnow
5989,0.65,7,minnow
5990,0.54,9,minnow
5991,12.56,10,minnow
5992,3.1,10,minnow
5993,8.07,10,minnow
5994,1.47,11,minnow
5995,8.93,3,minnow
5996,2.1,5,minnow
5997,0.28,10,minnow
5998,14.54,10,minnow
5999,3.13,9,minnow
6000,2.02,4,minnow
6001,5.21,13,minnow
6002,0.33,11,minnow
6003,6.61,4,minnow
6004,1.28,10,minnow
6005,2.59,7,minnow
6006,20.55,11,minnow
6007,9.28,15,minnow
6008,2.5,10,minnow
6009,2.82,9,minnow
6010,0.06,7,minnow
6011,0.89,10,minnow
6012,4.34,4,minnow
6013,0.98,9,minnow
6014,0.4,11,minnow
6015,7.16,8,minnow
6016,26.85,23,dolphin
6017,1.05,10,minnow
6018,13.46,8,minnow
6019,10.59,4,minnow
6020,0.7,10,minnow
6021,1.04,6,minnow
6022,59.44,40,dolphin
6023,0.56,8,minnow
6024,1.25,13,minnow
6025,77.11,30,dolphin
6026,1.34,8,minnow
6027,28.93,17,dolphin
6028,0.65,5,minnow
6029,4.14,7,minnow
6030,18.87,12,minnow
6031,1.57,9,minnow
6032,3.89,13,minnow
6033,10.93,10,minnow
6034,0.78,10,minnow
6035,119.65,31,dolphin
6036,17.47,4,minnow
6037,1.87,9,minnow
6038,2.28,11,minnow
6039,70.72,24,dolphin
6040,1.88,4,minnow
6041,1.56,9,minnow
6042,20.78,4,minnow
6043,0.35,7,minnow
6044,2.93,8,minnow
6045,3.8,4,minnow
6046,1.08,6,minnow
6047,0.27,8,minnow
6048,3.71,6,minnow
6049,9.99,6,minnow
6050,1.12,9,minnow
6051,0.5,6,minnow
6052,24.77,8,minnow
6053,7.73,8,minnow
6054,1.86,9,minnow
6055,14.49,10,minnow
6056,4.89,2,minnow
6057,58.13,27,dolphin
6058,9.61,13,minnow
6059,0.36,13,minnow
6060,1.16,5,minnow
6061,1.25,13,minnow
6062,5.45,7,minnow
6063,2.04,9,minnow
6064,0.55,6,minnow
6065,8.52,3,minnow
6066,16.45,9,minnow
6067,2.82,13,minnow
6068,4.64,9,minnow
6069,0.71,3,minnow
6070,1.44,4,minnow
6071,1.54,6,minnow
6072,8.12,9,minnow
6073,5.0,8,minnow
6074,1.96,10,minnow
6075,1.84,6,minnow
6076,0.14,6,minnow
6077,43.35,21,dolphin
6078,0.12,8,minnow
6079,6.52,11,minnow
6080,3.53,6,minnow
6081,2.17,5,minnow
6082,3.28,7,minnow
6083,1.15,7,minnow
